"","county.y","state","pop","pubtransit","whitepct","collegepct","medinc","medhomevalue","povpct","gini","noinsurance","nonprofitpct","cases","votepct"
"406","Stark","Illinois",5500,0.645682001614205,97.3272727272727,1746.27632254751,52260,85400,16.075737887507,0.4734,5.96517228603186,0.0721690590111643,782,63.7758660776564
"407","Stephenson","Illinois",45433,0.832934418382001,85.9705500407193,1925.89118198874,48016,97000,14.4363432417274,0.4446,5.35666338494585,0.0918386579964188,5601,57.1288157488275
"408","Tazewell","Illinois",133852,0.608077833962747,95.8050682843738,2639.17878894919,62342,139700,8.57444577935246,0.4247,3.65840664860422,0.104282465891865,20075,62.4218515251674
"409","Union","Illinois",17127,0.483848014800057,94.0853622934548,2276.84346701164,49182,101500,18.0732154473949,0.4472,5.54377282903264,0.0853385562395075,2993,62.9804500184434
"410","Vermilion","Illinois",78407,0.762429523321374,82.2592370579157,1506.65916338398,45384,78900,19.5877111317994,0.4467,6.07715133531157,0.0736975455265241,13625,51.1845960652993
"411","Wabash","Illinois",11573,0.172512938470385,96.1980471787782,1715.75846833579,51432,80500,11.8493329845671,0.4286,6.10753436575605,0.0659154929577465,2091,60.6504606504606
"412","Warren","Illinois",17338,0.907143757087061,88.0551390010382,2298.57610329884,49607,84300,12.4396583735611,0.4346,3.36580528495596,0.148775661637398,2324,57.9928688159263
"413","Washington","Illinois",14155,0.775305096913137,96.6654892264218,2061.52026027802,59469,109400,8.17953321364452,0.422,3.53379686044011,0.0832748209521135,2084,66.9340302811824
"414","Wayne","Illinois",16487,0.818791946308725,96.6701037180809,1456.87343195778,49764,82000,14.0546808250946,0.4151,6.83906297535747,0.0667377114692953,2854,64.8582868807411
"415","White","Illinois",14025,0.103573278094252,97.8894830659537,1520.91254752852,47773,69700,13.1198119444648,0.4198,5.38427819988311,0.0708741140735741,2725,67.0904600750023
"416","Whiteside","Illinois",56396,0.316016648681979,93.4055606780623,1847.30881791577,53828,103400,10.6028541971892,0.4306,4.78000108063325,0.0809684386011442,8183,58.425067373133
"417","Will","Illinois",688697,3.79276203382702,73.4240166575432,3395.98270654216,83504,224800,7.00337206491815,0.4111,5.51740027530502,0.0636418407160891,88614,58.8236214069
"418","Williamson","Illinois",67299,0.714786264891381,91.3445965021769,2258.71609821785,49053,111800,15.0179371506875,0.4456,5.64842027920647,0.0754697394373508,11742,60.6069831604985
"419","Winnebago","Illinois",286174,1.27649454958307,79.0033336361794,2258.40795354602,52743,117000,15.6351652419016,0.4501,6.476685768391,0.0810766020594948,39707,54.1764110919401
"420","Woodford","Illinois",38817,0.415228645383952,96.7797614447278,3156.49663137632,71867,162700,7.24399862371966,0.422,3.67164413295327,0.103936170212766,5630,67.9157549234136
"421","Adams","Indiana",35195,0,96.7751101008666,1533.55387523629,51713,122400,16.7772153371734,0.4149,16.8757192174914,0.0781410916580844,4622,54.1334105289277
"422","Allen","Indiana",370016,0.714147518408504,79.243059759578,2815.78376755513,53402,123800,14.3402700451175,0.4521,9.16805646920097,0.102840839298277,55073,53.7223788173095
"423","Bartholomew","Indiana",81893,0.432966198252943,85.2759088078346,3229.76774379688,59045,143800,12.9961041370354,0.4319,8.80375929648861,0.0769307324840764,10939,52.2271697021331
"424","Benton","Indiana",8667,0.331041507512096,97.577016268605,1690.98712446352,46188,87900,16.1218771888863,0.3892,9.88934187536401,0.0783206481708814,1459,56.4173591874423
"425","Blackford","Indiana",12129,0.453001132502831,97.3122268942205,1361.89924724957,42217,71300,12.5566560349169,0.439,6.876096582839,0.0906881077038145,1768,50.6754633993088
"426","Boone","Indiana",64321,0.175619209107976,93.2432642527324,4834.9335477463,80567,222500,5.4158272475447,0.4771,5.2461180612309,0.106444239959631,8607,68.3750876521961
"427","Brown","Indiana",15034,0.132411357952038,96.8205401090861,2735.40614757729,61455,186000,9.44044172109622,0.4596,11.0589182660046,0.059099971518086,1384,64.6828950582105
"428","Carroll","Indiana",19994,0.208356179405637,95.7987396218866,1721.27034196,56429,131600,10.1585378168232,0.4056,9.71733226033598,0.0816922743994806,2500,55.9091791189598
"429","Cass","Indiana",38084,0.477099236641221,83.8541119630291,1393.55634345614,47545,85500,14.6269624665604,0.4185,10.2103794343369,0.0724061293718564,7301,48.7193553917367
"430","Clark","Indiana",115702,0.736576855979841,87.661406025825,2089.72431077694,54240,137800,9.95911908215746,0.4191,8.41930116472546,0.0734062657119576,17904,57.3159115613479
"431","Clay","Indiana",26268,0.0332253509427693,96.5433226739759,1682.51525311933,53021,102000,13.9718156760744,0.3865,5.40530068195908,0.0685873301686037,4037,55.8155642408351
"432","Clinton","Indiana",32301,0.0619024692207167,93.5017491718523,1664.46623915504,52488,104000,12.5103457057363,0.3888,10.3663534901318,0.0682794632824377,5468,50.0587149807079
"433","Crawford","Indiana",10581,0.46242774566474,97.3064927700595,1144.15862808146,43875,89700,15.477909327173,0.4118,7.15100798782807,0.0463196514560881,1516,55.801239217592
"434","Daviess","Indiana",32937,0.364145658263305,95.1999271336187,1376.74053736027,51032,121500,12.6773596545342,0.4137,21.5486970985031,0.0980500241163095,4371,46.210625697365
"435","Dearborn","Indiana",49501,0.369123433253559,97.1293509222036,2158.88807607901,65096,165400,10.1932891958923,0.4104,5.87983007924189,0.0751109318273497,7912,62.8014137976175
"436","Decatur","Indiana",26552,0.593586185630589,96.4484784573667,1962.3595505618,54622,124700,12.6804915514593,0.4022,6.80829964146769,0.0624190229403247,4021,55.5156413710522
"437","DeKalb","Indiana",42704,0.0189816352678783,97.2766017234919,1770.42327120711,53808,118100,10.7615658362989,0.4132,8.8368580060423,0.0856648264246281,5974,52.4613570054007
"438","Delaware","Indiana",115616,1.88617257706059,88.38569056186,2426.03633500197,42705,90900,21.5184509663037,0.4746,8.83218326386213,0.110614883072343,14489,48.0246493113945
"439","Dubois","Indiana",42418,0.0544983877560289,94.7852326842378,2224.21493125154,58994,149500,10.9988424809492,0.4216,5.58758527913904,0.0738037307380373,7962,62.5614375606549
"440","Elkhart","Indiana",203604,0.271516338894982,87.4354138425571,1922.91270426581,55399,137900,13.3419695598025,0.4183,14.5823489916196,0.0841965139980864,34539,44.6684407903244
"441","Fayette","Indiana",23259,0.236188128979257,96.341201255428,1164.67839134178,43317,82400,18.4524590163934,0.4309,10.1915274202696,0.0750659362953946,4028,52.6606619881748
"442","Floyd","Indiana",76809,0.795988219374353,90.1248551602026,2954.45454025944,61754,165700,9.85651654045436,0.4452,5.52730634616655,0.0851570795887182,10717,63.2456822253017
"443","Fountain","Indiana",16486,0.733297121129821,97.5312386267136,1498.69904596704,49887,94900,11.7842835130971,0.4429,8.8914761933942,0.0707434052757794,3239,58.3852867830424
"444","Franklin","Indiana",22842,0.292157399799142,99.4527624551265,1977.80343854247,58382,151900,8.36957954395677,0.4089,5.42751583391977,0.0706678700361011,2509,63.1986686560312
"445","Fulton","Indiana",20212,0.108061378863194,93.7413417771621,1441.1108712857,49333,97200,13.9900287052425,0.4182,10.8972756810797,0.0658156325206655,2896,54.1901248948424
"446","Gibson","Indiana",33596,0.162175648702595,95.1065603047982,1744.81672644563,52620,110300,10.1074874801515,0.4148,6.89226854095977,0.0960628953995455,6315,60.1951560859931
"447","Grant","Indiana",66944,0.298612330932724,88.2155234225621,1709.4941844739,42593,89500,19.1913781629904,0.414,8.92392422683532,0.1303180503924,9855,47.7314727512729
"448","Greene","Indiana",32295,0.143482315804577,97.782938535377,1477.63157894737,49177,95600,14.0497687733979,0.3986,8.37213662926967,0.0606060606060606,4050,54.8703880407125
"449","Hamilton","Indiana",316095,0.119266659874261,87.0769863490406,5778.25566335134,94644,249400,4.73117047617229,0.4378,4.77698399829587,0.0939501863714748,44869,67.6006959204512
"450","Hancock","Indiana",73830,0.0580474934036939,94.88419341731,3034.70156652786,73142,165200,7.12123909560263,0.3752,6.93841321862625,0.0780699937875337,11233,64.181434374612
"451","Harrison","Indiana",39712,0.161132531507165,96.562751813054,1738.69274466096,57132,143500,10.5452504273722,0.4131,6.8082084062603,0.0771742189698846,6212,60.3061125012186
"452","Hendricks","Indiana",160940,0.084414644734938,87.7401516092954,3631.25093576883,78355,179600,5.28762015877444,0.3853,6.24695836835818,0.0927434217566555,22939,63.0914905520161
"453","Henry","Indiana",48483,0.045468323734465,94.765175422313,1663.22944200773,48235,96200,15.3568885724457,0.4234,7.67664697160814,0.0809234144395692,7886,52.396921957053
"454","Howard","Indiana",82387,0.519839623945804,87.4361246313132,2123.1459728602,50869,106300,15.9302857001692,0.4345,7.64827984327597,0.0766166187869261,14225,57.8410286198722
"455","Huntington","Indiana",36378,0.177738280382137,96.0030787838804,1898.24110513212,52208,105000,10.2216217769985,0.3827,7.68289290681502,0.116410759011216,6137,56.3703443429375
"456","Jackson","Indiana",43938,0.464380990020749,91.4265556010742,1553.28722046874,49506,116700,16.0819737179936,0.4203,9.62076217328003,0.0657478205815029,6737,53.0521676126072
"457","Jasper","Indiana",33449,0.338061779132971,94.3137313522078,1485.93659169163,59574,158300,8.84603517432891,0.3775,7.14954541335669,0.0816497773187891,4973,52.534851757314
"458","Jay","Indiana",20993,0.492558089731235,97.256228266565,1059.35277898708,44772,85400,16.8636187524215,0.4218,10.437208407484,0.0571067326941313,2671,51.3437057991513
"459","Jefferson","Indiana",32237,0.373292012959572,95.3190433352979,1793.55188295855,51119,123700,14.8936170212766,0.4321,7.18924237454903,0.0946450809464508,4869,53.0741800227282
"460","Jennings","Indiana",27727,0.504625735912532,97.0786597900963,1107.62355695058,49801,103900,14.7301540933324,0.3877,9.78720303162804,0.0657088846880907,3711,52.5497219342068
"461","Johnson","Indiana",151564,0.379246773768765,91.7770710722863,3179.71161193645,68712,158200,8.67185926274088,0.4135,7.02060401922062,0.0908019948427294,24225,58.5660563467111
"462","Knox","Indiana",37409,0.347459557985874,94.1885642492448,1638.92393471979,46457,88700,17.1798610515482,0.4347,7.8779101541152,0.131669249501882,5703,52.9068776213046
"463","Kosciusko","Indiana",78806,0.130289764436106,93.9002106438596,2269.97382048881,58402,146000,10.2812966933021,0.4112,10.3213741338013,0.0732968292372342,11749,53.7979140816258
"464","LaGrange","Indiana",38942,0.222248918789044,97.8686251348159,1037.99608471258,60675,179200,7.29077350793774,0.4023,35.6223729338044,0.0528214834969833,3347,36.6204731643825
"465","Lake","Indiana",486849,2.90196226130843,61.5800792442831,2209.19460809642,54249,143500,16.4515612223454,0.4473,8.50729285197062,0.079455644697823,64488,54.3050236296554
"466","LaPorte","Indiana",110552,0.938192242540069,82.7791446559085,1787.53592419025,51101,127700,16.4867459493348,0.4395,8.46753348094537,0.0833297876866783,14645,52.2475351664991
"467","Lawrence","Indiana",45619,0.0394613525378582,96.5343387623578,1554.35256051272,52092,115700,11.8498599439776,0.4067,8.37315788303808,0.0553763440860215,7176,53.9356219549973
"468","Madison","Indiana",129505,0.241672227532599,87.8483456237211,1796.13321635998,47436,93700,17.1985858832135,0.4313,8.61237503204307,0.0917815266173523,17903,53.329837959757
"469","Marion","Indiana",944523,1.87342142993479,62.2706911319259,3038.77571723242,46692,129200,18.9511526555177,0.4804,11.0529323385512,0.0931300048133724,131414,51.0056231569909
"470","Marshall","Indiana",46595,0.493767976989453,92.9777873162356,2045.7057408491,54229,134500,11.4193421655717,0.4281,12.3036876355748,0.0928621577346127,7528,51.8926675276223
"471","Martin","Indiana",10210,0.357970098968204,98.1096963761019,1344.33629566935,51224,111100,12.4038850667746,0.4123,8.53486497380089,0.0952178533475027,1329,60.7657316148597
"472","Miami","Indiana",35901,0.087260034904014,90.7133506030473,1270.62309786961,47460,87200,16.4016586617344,0.4072,9.35125830959164,0.0607032938248969,5643,47.8424414478353
"473","Monroe","Indiana",145403,3.73880915162711,86.1811654505065,4559.50708031564,47075,167900,24.3450729660568,0.4998,7.68969673459775,0.111007038664444,14774,47.7635600006537
"474","Montgomery","Indiana",38276,0.591258219594408,95.7388441843453,1809.30322331596,53610,120500,10.0954047182964,0.3897,9.00291699814373,0.0750690167763856,5977,51.3206013815522
"475","Morgan","Indiana",69727,0.0984524505430268,97.4945143201342,1689.18495625117,62462,154300,11.2957053777921,0.3873,7.88892440931152,0.0734528279035969,9115,58.3331779273819
"476","Newton","Indiana",14018,0.05,96.8469111142816,1122.29491696024,53146,115300,13.440743159881,0.3766,8.62381331980578,0.0561597143320889,1501,52.7873929677537
"477","Noble","Indiana",47451,0.0619195046439629,96.7988029757012,1425.66256243836,55033,118100,7.46242911662606,0.4026,7.55569837189374,0.0637991894365277,7604,47.6539796292639
"478","Ohio","Indiana",5887,0.203804347826087,97.2481739425854,1372.63828818575,61148,148100,6.06796116504854,0.3683,5.75934178950977,0.0619174434087883,818,61.4300736067298
"479","Orange","Indiana",19547,0.0359152400335209,96.3933084360771,1228.26489086201,45341,92200,16.1669789714762,0.4297,8.59127909991186,0.0396486229819563,2823,54.5624084188091
"480","Owen","Indiana",20878,0.570199031737493,97.0303668933806,1261.13455227379,48667,113500,16.2175356375708,0.3936,11.0172763246791,0.0644989905429816,2970,52.1323260631168
"481","Parke","Indiana",16996,0,95.4106848670275,1221.60272946659,48788,91300,14.730585346944,0.4321,14.0479403637298,0.0652045050385299,2261,49.3958724202627
"482","Perry","Indiana",19141,0.0975490793805634,94.7233686850217,1493.15270210573,51064,108800,14.0669248107265,0.4086,5.75880372124879,0.0555622081187882,2602,53.6249251048532
"483","Pike","Indiana",12411,0.0353481795687522,96.8898557731045,1373.24345938535,52527,96700,11.4709517923362,0.3817,3.56000328110902,0.0768424729304925,2188,62.1826883062838
"484","Porter","Indiana",168041,1.2517544978946,91.1468034586797,2824.55727327422,68044,178100,10.2442358627592,0.4274,6.20905998725977,0.0770305154073501,22159,59.2643208672753
"485","Posey","Indiana",25589,0.0736557819788853,96.2796514127164,2074.57778273229,62583,141000,10.0684146003876,0.4065,4.49775112443778,0.0902564929827391,3668,62.6576870885058
"486","Pulaski","Indiana",12660,0.220223894292531,95.4581358609795,1251.55878018365,48370,98700,13.6832015336688,0.3966,7.52071383046526,0.0809248554913295,1721,55.9094633346989
"487","Putnam","Indiana",37559,0.0314030900640623,93.2399691152587,1607.42384506758,56169,121300,12.3548276613631,0.3973,7.87975140916317,0.0938461538461538,5551,48.5371243856582
"488","Randolph","Indiana",25076,0.380779691749773,95.9443292391131,1432.6862146437,45601,79600,15.8566838830371,0.4096,10.9178431293232,0.0712447875077633,3288,54.3498596819457
"489","Ripley","Indiana",28425,0.29725222939172,97.0729991204925,1809.95475113122,56295,149800,11.5847542627884,0.4111,7.25607356256038,0.0728176318063958,4715,59.1085271317829
"490","Rush","Indiana",16704,0.411127860764698,97.1204501915709,1301.51843817787,50535,104300,17.0690179385832,0.4305,11.2153492313279,0.0424731182795699,2518,55.8575300038715
"491","St. Joseph","Indiana",269240,1.30416524708623,78.6398752042787,2922.22754545662,50938,123900,15.730913272521,0.4691,8.9032185502465,0.143767528825179,42808,53.6762841146291
"492","Scott","Indiana",23743,0,97.4982099987365,1194.81472422649,47123,99600,15.6401562298811,0.4046,8.94563214943661,0.0605757696921232,4202,49.7893757864216
"493","Shelby","Indiana",44399,0.0777213916700955,94.3602333385887,1944.05594405594,59214,130100,11.2324923529818,0.3978,6.80331243995059,0.06607094503114,7819,52.5694586461772
"494","Spencer","Indiana",20526,0.142798857609139,96.8040533956933,1488.71135811045,56998,121000,9.35554017989523,0.4218,4.8876625936145,0.0800241278777521,3274,62.5799573560768
"495","Starke","Indiana",22941,0.105741778576716,96.7525391220958,1077.65451664025,48895,108000,14.134522872387,0.4155,6.43121866143449,0.0812545285167167,2939,52.5488409181523
"496","Steuben","Indiana",34474,0.29432540616906,97.1282705807275,2062.91488731978,56101,140600,11.008195972091,0.3964,8.54421132604757,0.0833623188405797,5199,53.3631301289566
"497","Sullivan","Indiana",20792,0.280624694973158,93.2185455944594,1080.26351169669,46517,85500,13.0730870287951,0.4359,11.5148276783329,0.0774800868935554,3189,51.5323017641038
"498","Switzerland","Indiana",10628,0,96.6974030861874,989.14858096828,47929,110800,20.1047120418848,0.4274,10.9422492401216,0.0475315729047072,1299,46.5575833857772
"499","Tippecanoe","Indiana",189294,3.17664522513607,82.2741344152482,3771.66840748584,51844,148800,20.6039127720093,0.4688,8.84451317052362,0.102794718141804,27175,41.5923727911433
"500","Tipton","Indiana",15218,0.338753387533875,96.2084373767906,2298.94543787254,55479,106200,8.10033444816054,0.4109,5.75822127546266,0.0708724832214765,2167,62.1328700256474
"501","Union","Indiana",7153,0,97.3857122885503,1690.22496516026,48227,112100,8.81302671046993,0.3792,8.59639233370913,0.0647268408551069,1045,58.8624575210159
"502","Vanderburgh","Indiana",181313,1.43245820059066,85.4042456966682,2630.83462632532,46943,126400,17.3153978248426,0.4751,8.04816046037377,0.0935099035333067,31091,51.0785335888188
"503","Vermillion","Indiana",15560,0.724525975026977,96.8251928020566,1337.88706739526,48377,77400,15.210419530074,0.4169,6.97538100820633,0.0710032065964269,2434,57.1111111111111
"504","Vigo","Indiana",107693,1.08278249921309,87.178368139062,2448.47748060669,43859,92400,18.7586611505042,0.4653,8.38397283793429,0.113394419849686,16758,46.5827464376799
"505","Wabash","Indiana",31631,0.721370604147881,95.675128829313,1840.91746499632,50637,97200,12.6985729671513,0.3999,7.64886393314181,0.111726186457841,5013,53.9367240688827
"506","Warren","Indiana",8247,0.418082048602038,97.7567600339517,1886.37523388331,61148,115400,10.442763239489,0.3765,4.23967651023159,0.0770010131712259,1176,61.0817531861983
"507","Warrick","Indiana",61928,0.325711890096424,93.7039788141067,2956.7370034186,70648,162700,7.63458025443115,0.4347,5.4592678504337,0.0923978460563826,10910,63.050565748258
"508","Washington","Indiana",27827,0.0934500042477275,98.1025622596758,1319.21315570358,47078,113200,13.085980085762,0.4237,9.29447630108151,0.0559021712003993,3412,53.142216826968
"509","Wayne","Indiana",66613,0.153735779440402,90.0680047438188,1819.17664310258,44228,97400,16.3308157573098,0.4702,11.704098348107,0.116556781485468,10715,49.307014669314
"510","Wells","Indiana",27947,0.395633379734779,96.103338462089,1809.20004249442,56265,120700,9.46971085132114,0.3979,6.52873227079982,0.0653818181818182,4018,62.8156264888042
"511","White","Indiana",24217,0.294642857142857,91.667010777553,1680.24439918534,55086,110300,8.67178004107465,0.3929,9.09509074182487,0.0749148694665153,4001,54.2467083962875
"512","Whitley","Indiana",33649,0.0417935399128306,96.9062973639633,2086.66494712406,61153,138700,9.19214171469958,0.3994,6.04466620577715,0.0887134778510839,5411,60.4839334107627
"513","Adair","Iowa",7124,0.340715502555366,97.7961819202695,1544.77903793508,51859,100100,9.11990720603161,0.4293,6.15781182872691,0.0793296089385475,990,68.2852535387923
"514","Allamakee","Iowa",13880,0.20542920029347,96.7723342939481,1849.71098265896,51057,124900,9.49109978580397,0.4274,7.01974071891573,0.106456738408205,1846,64.6707146193367
"515","Appanoose","Iowa",12510,0.422638735758912,97.1702637889688,1707.97353369967,41111,78000,16.0743265173645,0.5136,6.71292560916573,0.075,1635,62.8817380610781
"516","Audubon","Iowa",5637,0.487465181058496,97.1793507184673,1455.16074450085,50397,71100,10.1738334858188,0.392,5.31392174704277,0.078404401650619,615,75.1541850220264
"517","Benton","Iowa",25626,0.189940738489591,97.4674159057208,2263.02982287363,65475,157800,9.15442635966653,0.4254,2.65626231575629,0.0672521203933048,3366,70.7770961145194
"518","Black Hawk","Iowa",133009,0.461619625428647,83.9672503364434,2863.59562645635,52688,143100,16.0267752289987,0.4616,5.30423230214462,0.0848173860549351,19659,61.8381004503077
"519","Boone","Iowa",26399,0.161705255420801,96.397590817834,2478.88239116309,61111,131900,8.03744101492999,0.4076,3.13079061148857,0.0737084804380719,3290,68.9360462293012
"520","Bremer","Iowa",24782,0.328176277543366,96.2271003147446,3033.19857895382,68023,162100,8.20457488131204,0.4128,3.14519427402863,0.136682874122096,3392,70.1341760348133
"521","Buchanan","Iowa",21125,0.351116746318151,97.3917159763314,2058.86565454025,61409,138000,9.46088794926004,0.457,4.94897714751114,0.0645719227443067,2570,66.4463024175254
"522","Buena Vista","Iowa",20260,0.283120179634873,77.4136229022705,1963.0267899107,54556,112700,13.0457407503773,0.4201,9.49617251213289,0.10016155088853,4825,54.7740355984914
"523","Butler","Iowa",14735,0.210496772382823,97.5568374618256,1752.21068819685,55999,115800,9.37846068660022,0.417,3.13039872849147,0.0705365719774942,1967,66.1705125946803
"524","Calhoun","Iowa",9780,0.415992604575919,95.7157464212679,1952.15719777873,50800,80000,13.2646276595745,0.446,3.27832539594639,0.0910326086956522,1784,66.4905271297848
"525","Carroll","Iowa",20344,0.331942336874052,99.0513173417224,2224.9601391506,57674,132700,8.81571693479677,0.4338,2.41608723925767,0.111079759217457,3324,68.5521097457903
"526","Cass","Iowa",13191,0.997150997150997,97.1192479721022,1963.4703196347,48178,97800,11.5503636082315,0.4255,4.73391089108911,0.0638264910921766,1734,69.2419825072886
"527","Cedar","Iowa",18445,0.451606281432824,97.1753862835457,2296.07948856197,65791,150700,6.43597090588495,0.3785,2.20196584481907,0.0722782258064516,2349,67.0343567765053
"528","Cerro Gordo","Iowa",42984,0.691961175869595,94.2024939512377,2265.14830162822,52902,124400,11.3558352402746,0.4437,5.61365406860084,0.117424242424242,6550,67.3203763960953
"529","Cherokee","Iowa",11468,0,94.7942099755842,2139.0503875969,54658,95200,9.72031178358551,0.4298,3.60773729194782,0.0662731871838111,1875,69.4176372712146
"530","Chickasaw","Iowa",12099,0.360954174513497,98.0080998429622,1694.26445884329,55385,112000,7.42823568910525,0.4034,4.65719063545151,0.0768158587579371,1466,69.1861090205354
"531","Clarke","Iowa",9282,0.485436893203883,97.2419737125619,1690.79052012088,51571,104700,14.350120958874,0.4185,5.916447944007,0.0808759757155247,1344,64.104778353483
"532","Clay","Iowa",16313,0.22360248447205,95.3717893704408,2257.75447793796,47874,120600,12.0942473994235,0.4223,3.70992841581077,0.0838779956427015,2657,68.2805071315372
"533","Clayton","Iowa",17672,0.254340373769767,97.4139882299683,1715.10016628395,52828,121000,9.02377105931225,0.4078,5.98819551888144,0.0780960679664525,2033,65.8705534309835
"534","Clinton","Iowa",47218,0.630744278248333,93.7672074208988,1905.6788312244,50156,114900,12.3304026918485,0.4241,4.00256574727389,0.0794155299518828,6510,63.2943694435298
"535","Crawford","Iowa",17132,0.0379746835443038,85.7985057202895,1279.11142959513,53609,90700,15.8420523733522,0.4883,8.11145876379952,0.0723132741148505,3283,53.851529740643
"536","Dallas","Iowa",84002,0.342563516985441,91.1228304087998,4937.66086781913,84790,231000,5.86917723717465,0.4323,2.84746087435489,0.0713276989593065,13384,63.4266859009435
"537","Davis","Iowa",8885,0.0496154800297693,97.9741136747327,2050.50143266476,58464,114000,12.3331431831147,0.4107,23.6125356125356,0.0969215969215969,1081,61.7759388924252
"538","Decatur","Iowa",8044,0.110071546505228,94.8657384385878,2350.40098704503,42614,76800,19.6094609460946,0.4448,8.94185899861269,0.12741935483871,779,59.382951653944
"539","Delaware","Iowa",17258,0.174083342400174,97.7227952254027,1659.06403108633,61179,134200,8.51714605023234,0.4256,2.73796290879307,0.0782086993786158,2442,70.3165423831989
"540","Des Moines","Iowa",39600,0.314515699131084,90.2979797979798,2048.93299887301,49977,103600,15.3917597585202,0.4452,5.21496713470933,0.0820977628752554,6367,62.4525957891984
"541","Dickinson","Iowa",17056,0.517792222099813,97.4085365853659,3133.97506706644,58099,179300,7.98927613941019,0.4363,4.14765657403567,0.0733485689411253,2860,74.817544620276
"542","Dubuque","Iowa",96802,0.915014278244781,92.9443606537055,3046.38736157361,61321,160900,11.7002733004799,0.4385,3.74763155966376,0.10599745971263,15022,66.7485568532689
"543","Emmet","Iowa",9551,0.170466652461112,95.7072557847346,2018.56148491879,48542,86400,12.1074668527565,0.4744,6.85123343746634,0.0766347355268638,1567,62.9203071220545
"544","Fayette","Iowa",19929,0.326864147088866,95.4237543278639,1981.20028922632,50015,94800,12.3646397334444,0.4459,5.41037158023683,0.109691053637919,2368,63.3172527612035
"545","Floyd","Iowa",15858,0.641697223677318,94.375078824568,1994.66862763122,48110,104700,15.7180357257187,0.4469,8.51553509781358,0.0858585858585859,2050,65.7315282988093
"546","Franklin","Iowa",10245,0.646776549134154,92.132747681796,1772.54242041789,53742,88500,12.7902361579679,0.4216,4.09982174688057,0.0546955624355005,1562,63.1980664037654
"547","Fremont","Iowa",6968,0,95.4506314580942,1925.00501303389,54281,102700,9.4879740298067,0.4145,4.86131386861314,0.0862733471686926,787,66.1453541858326
"548","Greene","Iowa",9003,0.2708192281652,96.1346217927358,2012.40852688514,54050,94300,8.88888888888889,0.4054,3.49791924417951,0.0900400177856825,1072,69.5771395583778
"549","Grundy","Iowa",12341,0.114136637860753,98.298355076574,2802.64378478664,66965,131200,6.12447309695016,0.4225,2.34830445849413,0.0791159513132607,1639,72.6811210999471
"550","Guthrie","Iowa",10674,0.24928092042186,97.1706951470864,1975.27582081616,57075,115900,11.1321648507816,0.4076,3.78859632506156,0.0754502369668246,1470,69.6885226033208
"551","Hamilton","Iowa",15110,0.0133707714935152,93.7061548643283,2425.39081004263,56273,101600,9.70209339774557,0.4103,4.13760729613734,0.0503483633495465,2222,66.1053355099235
"552","Hancock","Iowa",10888,0.533428165007112,96.7946362968406,2309.68075481453,61167,102900,8.09016086793865,0.3863,3.16809541557957,0.0543074473730762,1765,69.3316013226264
"553","Hardin","Iowa",17127,0.046592894583576,95.3757225433526,1976.25525599802,53872,92900,7.9084927126253,0.409,3.86077094769862,0.0737977734419832,2539,63.3058832257586
"554","Harrison","Iowa",14143,0.235033872528688,97.3697235381461,1881.37819541275,60063,115200,10.0786946790845,0.4022,4.80748470672904,0.078807676602695,2092,68.4799559673424
"555","Henry","Iowa",19926,0.0865519852861625,92.090735722172,2006.58135283364,52428,108700,10.7967197089013,0.4158,4.0732655343166,0.0747723620782003,3622,60.5381743272821
"556","Howard","Iowa",9264,1.95237073589359,98.2081174438687,1491.4502849905,52742,107600,11.9445983379501,0.4145,4.03172504957039,0.0945013589797198,1206,65.6632579576552
"557","Humboldt","Iowa",9566,0.0432900432900433,97.3761237716914,2084.70517809039,52219,102300,11.7190820229494,0.4252,4.03004019462661,0.0674229452054795,1561,69.2674291938998
"558","Ida","Iowa",6916,0,97.2238288027762,1902.48962655602,55969,96200,10.4943753700414,0.4608,3.4452296819788,0.0682544292767935,1128,68.1252357600905
"559","Iowa","Iowa",16207,0.0602845430431637,97.3406552724132,1911.64658634538,58570,146400,8.17213786150841,0.4397,5.10825227486665,0.0671614988626841,1923,71.506585287504
"560","Jackson","Iowa",19395,0.457738982329146,96.8084557875741,1883.80281690141,54070,123500,12.3871983210913,0.4267,4.38157757632594,0.0776413807575281,2603,68.4095282330303
"561","Jasper","Iowa",36891,0.456120092378753,95.4839933859207,1785.8106285406,55727,128000,9.80626780626781,0.4093,3.55130129421427,0.071871268550634,5472,66.5873709987756
"562","Jefferson","Iowa",18077,0.0376506024096386,83.3434751341484,3156.328320802,43378,109400,14.1766759363351,0.5016,4.58249609287788,0.118518518518519,1868,55.2349993227685
"563","Johnson","Iowa",147001,5.45189252018647,82.1042033727662,5297.97488298809,61640,216900,17.8070946091916,0.4929,5.39997799295775,0.101589068948407,17358,65.5422097282562
"564","Jones","Iowa",20568,0.227390180878553,95.4297938545313,1844.35478356015,56012,133000,10.1361105382553,0.4308,3.8382277176713,0.0756234096692112,3482,62.8403100775194
"565","Keokuk","Iowa",10200,0.323952217047985,97.7745098039216,1820.7204691427,51043,88800,10.4309744202249,0.4387,3.74962801309394,0.0626501200960769,1292,63.197261663286
"566","Kossuth","Iowa",15075,1.06079151366789,96.9883913764511,1830.85326803541,54146,103600,9.78657301094151,0.4098,5.16381286234327,0.0633671291355389,2625,72.8912601626016
